dataset,budget_ms,seed,method,certificate,eb-nocorrection,point-estimate,posthoc-oracle,realized,ndcg10
pooled,80.0,37,CWC,0.07806808166560349,0.04862875201880534,0.0023779592896614804,0.005409904286308781,0.005409904286308781,0.4632994733541753
pooled,80.0,37,StaticBest-cal,0.19568955997817938,0.16121186904989948,0.08305634564302673,0.06029477445288075,0.06029477445288075,0.5975638461989632
pooled,80.0,37,CostGreedy-cal,0.19568955997817938,0.16121186904989948,0.08305634564302673,0.06029477445288075,0.06029477445288075,0.5975638461989632
pooled,80.0,37,Static-Qwen3,0.19568955997817938,0.16121186904989948,0.08305634564302673,0.06029477445288075,0.06029477445288075,0.5975638461989632
pooled,80.0,37,Static-SPLADE,0.07368638828366159,0.04729324849972661,0.0020407462122513484,0.0029030817329164806,0.0029030817329164806,0.5475296555310069
pooled,80.0,37,Static-ColBERTv2,0.79952721742343,0.6630145771112878,0.5790710635913691,0.8815274151436031,0.8815274151436031,0.6265938010207986
pooled,80.0,37,Static-E5,0.06560418764974757,0.03921104786581261,0.0,0.0013398838767306833,0.0013398838767306833,0.4109913406198984
pooled,80.0,41,CWC,0.10238376684441503,0.05816680804111501,0.006435586215059479,0.012091587342423462,0.012091587342423462,0.555118308197831
pooled,80.0,41,StaticBest-cal,0.19582954462908453,0.1516125858257845,0.07474971830324255,0.06265439029867505,0.06265439029867505,0.6004658688235281
pooled,80.0,41,CostGreedy-cal,0.19582954462908453,0.1516125858257845,0.07474971830324255,0.06265439029867505,0.06265439029867505,0.6004658688235281
pooled,80.0,41,Static-Qwen3,0.19582954462908453,0.1516125858257845,0.07474971830324255,0.06265439029867505,0.06265439029867505,0.6004658688235281
pooled,80.0,41,Static-SPLADE,0.08505340248068473,0.05162698792014492,0.0036926557885504367,0.0020211093644733886,0.0020211093644733886,0.5500334593415651
pooled,80.0,41,Static-ColBERTv2,0.8219619191885198,0.6509247813593747,0.56981778240185,0.8762487914921044,0.8762487914921044,0.6193846428356592
pooled,80.0,41,Static-E5,0.08097354374916486,0.04385780047057346,0.0009178516641568523,0.0008982708286548395,0.0008982708286548395,0.40851633677508015
pooled,80.0,43,CWC,0.07434046823521076,0.03852746313401503,0.0003158181645809632,0.005937234944868533,0.005937234944868533,0.4698879746047892
pooled,80.0,43,StaticBest-cal,0.13717007799071687,0.10198682818640764,0.03839124608861578,0.06666666666666667,0.06666666666666667,0.5988813430286787
pooled,80.0,43,CostGreedy-cal,0.13717007799071687,0.10198682818640764,0.03839124608861578,0.06666666666666667,0.06666666666666667,0.5988813430286787
pooled,80.0,43,Static-Qwen3,0.13717007799071687,0.10198682818640764,0.03839124608861578,0.06666666666666667,0.06666666666666667,0.5988813430286787
pooled,80.0,43,Static-SPLADE,0.06902410567497427,0.037276692335248295,0.0,0.0031854379977246873,0.0031854379977246873,0.5507624934868395
pooled,80.0,43,Static-ColBERTv2,0.8577870808502701,0.6889747546631293,0.6067567752498622,0.8827971109652003,0.8827971109652003,0.625248229078863
pooled,80.0,43,Static-E5,0.07989705501720618,0.042787246801250345,0.0017830288076219978,0.0006825938566552901,0.0006825938566552901,0.4082917386584231
pooled,80.0,47,CWC,0.10253404192482725,0.05247770029524547,0.003868306017321588,0.011184544992374174,0.011184544992374174,0.5636818963632844
pooled,80.0,47,StaticBest-cal,0.1711361099205932,0.12107976829101141,0.051247255725443856,0.06601466992665037,0.06601466992665037,0.6050499749370174
pooled,80.0,47,CostGreedy-cal,0.1711361099205932,0.12107976829101141,0.051247255725443856,0.06601466992665037,0.06601466992665037,0.6050499749370174
pooled,80.0,47,Static-Qwen3,0.1711361099205932,0.12107976829101141,0.051247255725443856,0.06601466992665037,0.06601466992665037,0.6050499749370174
pooled,80.0,47,Static-SPLADE,0.09825253773681625,0.05423078550202223,0.005685473964974673,0.002222716159146477,0.002222716159146477,0.5569021126922015
pooled,80.0,47,Static-ColBERTv2,0.8458351405877808,0.6566605807520739,0.5808411747614213,0.8752387014640356,0.8752387014640356,0.6324639371003119
pooled,80.0,47,Static-E5,0.0828963062371372,0.038874554002343194,0.0,0.0011113580795732384,0.0011113580795732384,0.4144105309794564
pooled,80.0,53,CWC,0.08730187924404396,0.04170647855314606,0.0009347142007651258,0.0015814443858724301,0.0015814443858724301,0.42000574937442975
pooled,80.0,53,StaticBest-cal,0.1817702750881872,0.11884294147691582,0.048036644529797,0.06441297396071266,0.06441297396071266,0.5944693351916325
pooled,80.0,53,CostGreedy-cal,0.1817702750881872,0.11884294147691582,0.048036644529797,0.06441297396071266,0.06441297396071266,0.5944693351916325
pooled,80.0,53,Static-Qwen3,0.1817702750881872,0.11884294147691582,0.048036644529797,0.06441297396071266,0.06441297396071266,0.5944693351916325
pooled,80.0,53,Static-SPLADE,0.09454719342866737,0.04895179273776948,0.0027641475628618043,0.002055733211512106,0.002055733211512106,0.546974922667482
pooled,80.0,53,Static-ColBERTv2,0.886380026851874,0.6929704400543444,0.6145289119317042,0.877625875291764,0.877625875291764,0.6250992667040866
pooled,80.0,53,Static-E5,0.08730187924404396,0.04170647855314606,0.0009347142007651258,0.0011420740063956144,0.0011420740063956144,0.40717860801108785
pooled,120.0,13,CWC,0.07878552558097987,0.05201321836933044,0.003932220239838805,0.0032948929159802307,0.0032948929159802307,0.6738446872606038
pooled,120.0,13,StaticBest-cal,0.11255799171132919,0.08578568449967977,0.025559431558952236,0.01607062019013128,0.01607062019013128,0.5975546649437862
pooled,120.0,13,CostGreedy-cal,0.14273783954015495,0.09440270461766713,0.030531620380798735,0.023087369850611137,0.023087369850611137,0.5975546649437862
pooled,120.0,13,Static-Qwen3,0.11255799171132919,0.08578568449967977,0.025559431558952236,0.01607062019013128,0.01607062019013128,0.5975546649437862
pooled,120.0,13,Static-SPLADE,0.06664217385723484,0.03986986664558542,0.0,0.00022634676324128565,0.00022634676324128565,0.5496473642904863
pooled,120.0,13,Static-ColBERTv2,0.7018296632475614,0.5937050422927705,0.5127050628320928,0.7604438642297651,0.7604438642297651,0.6250833723695731
pooled,120.0,13,Static-E5,0.06664217385723484,0.03986986664558542,0.0,0.0,0.0,0.40990248148065617
pooled,120.0,17,CWC,0.08481868575935286,0.050005364772611326,0.0037794844192573936,0.005025125628140704,0.005025125628140704,0.520138576142008
pooled,120.0,17,StaticBest-cal,0.10722535099375413,0.06959808590412282,0.014098910497168484,0.01535335290133213,0.01535335290133213,0.6027899010537734
pooled,120.0,17,CostGreedy-cal,0.14500681936327817,0.0772721940627272,0.018328248882319834,0.022352675547527658,0.022352675547527658,0.6027899010537734
pooled,120.0,17,Static-Qwen3,0.10722535099375413,0.06959808590412282,0.014098910497168484,0.01535335290133213,0.01535335290133213,0.6027899010537734
pooled,120.0,17,Static-SPLADE,0.07314635657113375,0.0383330355843922,0.0,0.00022578460149017836,0.00022578460149017836,0.5518966146469927
pooled,120.0,17,Static-ColBERTv2,0.7177906466549161,0.5779241431835698,0.49628431190326544,0.7695287282117496,0.7695287282117496,0.6243242048096022
pooled,120.0,17,Static-E5,0.07314635657113375,0.0383330355843922,0.0,0.0,0.0,0.4144568536298275
pooled,120.0,23,CWC,0.07498999066182435,0.03947098084685069,0.0,0.0005142710208279763,0.0005142710208279763,0.615638261397966
pooled,120.0,23,StaticBest-cal,0.09101714090492635,0.05549813108995269,0.005934694793536804,0.018402154398563735,0.018402154398563735,0.6033802694559807
pooled,120.0,23,CostGreedy-cal,0.13456788988247448,0.06304768465456129,0.010094920677281538,0.026481149012567325,0.026481149012567325,0.6033802694559807
pooled,120.0,23,Static-Qwen3,0.09101714090492635,0.05549813108995269,0.005934694793536804,0.018402154398563735,0.018402154398563735,0.6033802694559807
pooled,120.0,23,Static-SPLADE,0.07498999066182435,0.03947098084685069,0.0,0.0002244165170556553,0.0002244165170556553,0.5510370778026369
pooled,120.0,23,Static-ColBERTv2,0.7795719557784223,0.5914467326354079,0.5107560992586204,0.7648202137998056,0.7648202137998056,0.629417372721652
pooled,120.0,23,Static-E5,0.07498999066182435,0.03947098084685069,0.0,0.0,0.0,0.4111601625104104
pooled,120.0,29,CWC,0.06070204286977261,0.0372826246013742,0.0,0.0006309148264984228,0.0006309148264984228,0.5302636793288503
pooled,120.0,29,StaticBest-cal,0.08766383610112122,0.06424441783272279,0.012820272544021854,0.016711229946524065,0.016711229946524065,0.6016832613249051
pooled,120.0,29,CostGreedy-cal,0.12173307684369873,0.07467672640376836,0.01906290827319796,0.023618538324420676,0.023618538324420676,0.6016832613249051
pooled,120.0,29,Static-Qwen3,0.08766383610112122,0.06424441783272279,0.012820272544021854,0.016711229946524065,0.016711229946524065,0.6016832613249051
pooled,120.0,29,Static-SPLADE,0.06070204286977261,0.0372826246013742,0.0,0.0002228163992869875,0.0002228163992869875,0.5499985042858595
pooled,120.0,29,Static-ColBERTv2,0.6875299545653095,0.5840688151847603,0.5088656769999084,0.75825585123437,0.75825585123437,0.6295495865803189
pooled,120.0,29,Static-E5,0.06070204286977261,0.0372826246013742,0.0,0.0,0.0,0.41143009898642613
pooled,120.0,31,CWC,0.08214727501434166,0.04485296843553127,0.0009917624902594756,0.0036532713384257723,0.0036532713384257723,0.6822013411235882
pooled,120.0,31,StaticBest-cal,0.11045464623229456,0.07316033965348417,0.014454821342408004,0.015360289134854304,0.015360289134854304,0.5989283532071419
pooled,120.0,31,CostGreedy-cal,0.14901390857722865,0.08349460186665059,0.02076401012469492,0.02145922746781116,0.02145922746781116,0.5989283532071419
pooled,120.0,31,Static-Qwen3,0.11045464623229456,0.07316033965348417,0.014454821342408004,0.015360289134854304,0.015360289134854304,0.5989283532071419
pooled,120.0,31,Static-SPLADE,0.07400496530662808,0.04092517801291697,0.0,0.00022588660492432798,0.00022588660492432798,0.549426507394236
pooled,120.0,31,Static-ColBERTv2,0.7164700969168074,0.5977622469036468,0.517503480812871,0.7734915924826904,0.7734915924826904,0.6277111532948136
pooled,120.0,31,Static-E5,0.07400496530662808,0.04092517801291697,0.0,0.0,0.0,0.41180990660839883
pooled,120.0,37,CWC,0.06560418764974757,0.03921104786581261,0.0,0.006397952655150352,0.006397952655150352,0.5214479668410552
