phase,dataset,budget_ms,seed,policy,n_eval,mean_ms,p50_ms,p95_ms,p99_ms,slo_violation,ndcg10,throughput_qps,distinct_plans,probe_ms,route_ms
closed_loop,nfcorpus,1.54,13,CWC,520,0.6747134141803074,0.663834041915834,0.7805806002579628,0.9209394897334261,0.0038461538461538464,0.12878930944706513,1447.6353742717506,2,0.4442057563350178,0.21415866347244725
closed_loop,nfcorpus,1.54,13,StaticBest-cal,520,0.1732520920296128,0.1706430921331048,0.21903397282585496,0.23803891381248818,0.0,0.1286618974788836,5416.177909320395,1,0.0,0.0
closed_loop,nfcorpus,1.54,13,CostGreedy-cal,520,0.1760099239898129,0.17313903663307428,0.22323124576359987,0.2847424452193074,0.0,0.1286618974788836,5334.598096824763,1,0.0,0.0
closed_loop,nfcorpus,1.54,13,Static-BestQuality,520,25.716937272898996,25.55071748793125,29.340156575199213,33.497348590753965,1.0,0.13187936045564339,38.846789314982495,1,0.0,0.0
closed_loop,nfcorpus,1.54,13,Static-Fallback,520,0.17827785923145711,0.17481192480772734,0.23411774309352038,0.28654391411691843,0.0,0.1286618974788836,5245.313424307405,1,0.0,0.0
closed_loop,nfcorpus,1.54,13,Oracle-perItem,520,0.2229080826509744,0.16306713223457336,0.6835210369899862,1.0659797047264812,0.0038461538461538464,0.15104091851693782,4087.6677056872068,5,0.0,0.0
closed_loop,nfcorpus,1.54,17,CWC,527,0.7663443172085443,0.7491149008274078,0.993186724372208,1.207080176100135,0.0018975332068311196,0.13707915181165728,1275.011698279512,3,0.4834764512464319,0.23081112631810458
closed_loop,nfcorpus,1.54,17,StaticBest-cal,527,0.1718150442943288,0.17068302258849144,0.21365690045058727,0.26431144215166585,0.0,0.13895407971054097,5451.698124875806,1,0.0,0.0
closed_loop,nfcorpus,1.54,17,CostGreedy-cal,527,0.1734745683434792,0.1713661476969719,0.21329615265130997,0.23448088672012093,0.0,0.13895407971054097,5406.590700388239,1,0.0,0.0
closed_loop,nfcorpus,1.54,17,Static-BestQuality,527,26.437235647985673,25.842979084700346,32.557663368061185,35.77429537195712,1.0,0.13938565107503478,37.78974712089598,1,0.0,0.0
closed_loop,nfcorpus,1.54,17,Static-Fallback,527,0.18606678648114883,0.17907703295350075,0.24662418290972707,0.35632018465548776,0.0,0.13895407971054097,4998.238474983015,1,0.0,0.0
closed_loop,nfcorpus,1.54,17,Oracle-perItem,527,0.24806448670220782,0.17230003140866756,0.7846334716305137,1.0577663360163574,0.003795066413662239,0.16160766897796489,3670.4941292882104,5,0.0,0.0
closed_loop,nfcorpus,1.54,23,CWC,529,0.673781665365981,0.6587731186300516,0.8782045915722846,0.9977205563336613,0.001890359168241966,0.12716730588104527,1449.7957245455016,2,0.4383629643039634,0.21252746734282243
closed_loop,nfcorpus,1.54,23,StaticBest-cal,529,0.17133080937489445,0.16775494441390038,0.2179932780563831,0.2678467612713576,0.0,0.12716730588104527,5484.040884159475,1,0.0,0.0
closed_loop,nfcorpus,1.54,23,CostGreedy-cal,529,0.16660746785553282,0.1646820455789566,0.2097080927342176,0.23198709823191171,0.0,0.12716730588104527,5632.148459066156,1,0.0,0.0
closed_loop,nfcorpus,1.54,23,Static-BestQuality,529,26.285707426833127,25.831502163782716,31.841368135064837,35.85266965441409,1.0,0.12911122967629166,38.006613758158174,1,0.0,0.0
closed_loop,nfcorpus,1.54,23,Static-Fallback,529,0.1773800461470292,0.1724548637866974,0.22406023927032948,0.295250676572323,0.0,0.12716730588104527,5215.903759430422,1,0.0,0.0
closed_loop,nfcorpus,1.54,23,Oracle-perItem,529,0.22885050327078718,0.16398588195443153,0.7044295314699408,0.9250724501907828,0.0,0.14760055365513194,3974.024485108298,5,0.0,0.0
closed_loop,nfcorpus,3.83,13,CWC,520,2.1486342512966634,2.3636413970962167,3.4597842022776586,3.765312179457396,0.009615384615384616,0.13425758223326276,458.4334660965447,1,0.4708379829445711,0.2412249329679001
closed_loop,nfcorpus,3.83,13,StaticBest-cal,520,1.3422297300376858,1.6484881052747369,1.83854962233454,2.1804547798819782,0.0,0.13425758223326276,730.2522422765451,1,0.0,0.0
closed_loop,nfcorpus,3.83,13,CostGreedy-cal,520,1.4303716539870948,1.6239529941231012,2.7419787133112545,2.8362969867885113,0.0,0.13425758223326276,685.3067268736929,1,0.0,0.0
closed_loop,nfcorpus,3.83,13,Static-BestQuality,520,25.453125136510398,25.037005892954767,31.373749964404848,37.20395582029592,1.0,0.13187936045564339,39.251461592728866,1,0.0,0.0
closed_loop,nfcorpus,3.83,13,Static-Fallback,520,1.2964312587148294,1.607062527909875,1.7807882279157636,1.8749294290319078,0.0,0.13425758223326276,756.6957910107838,1,0.0,0.0
closed_loop,nfcorpus,3.83,13,Oracle-perItem,520,0.4717580924849384,0.17456000205129385,1.7928427085280405,2.750340143684289,0.0,0.15620371449604764,2014.5935147283815,5,0.0,0.0
closed_loop,nfcorpus,3.83,17,CWC,527,1.9728373957045051,2.298374893143773,3.1132495729252687,3.7173832673579468,0.0056925996204933585,0.14551646354006567,499.2153518782493,2,0.45608974987927264,0.22980778485154857
closed_loop,nfcorpus,3.83,17,StaticBest-cal,527,1.2801334600315997,1.6049908008426428,1.7745723947882652,2.3192609567195177,0.0,0.1453504830578998,766.2280677318048,1,0.0,0.0
closed_loop,nfcorpus,3.83,17,CostGreedy-cal,527,1.3092899053539564,1.6206919681280851,1.8424675799906254,2.7726669516414404,0.0,0.1453504830578998,748.8560798912303,1,0.0,0.0
closed_loop,nfcorpus,3.83,17,Static-BestQuality,527,26.2308544762065,25.426887208595872,33.33039549179375,41.11419104970992,1.0,0.13938565107503478,38.087378000197596,1,0.0,0.0
closed_loop,nfcorpus,3.83,17,Static-Fallback,527,1.4346500781790639,1.661075046285987,2.768679428845644,2.9126218985766172,0.0,0.1453504830578998,683.1332615262972,1,0.0,0.0
closed_loop,nfcorpus,3.83,17,Oracle-perItem,527,0.5085879443761181,0.18362794071435928,1.871270127594471,2.801903188228607,0.0,0.16690420396954544,1870.1724769639484,5,0.0,0.0
closed_loop,nfcorpus,3.83,23,CWC,529,2.1112660110693966,2.3714909330010414,2.9144927393645044,3.8841354195028552,0.013232514177693762,0.13325616759739028,466.5222565885748,1,0.47592996066834053,0.23643197782253159
closed_loop,nfcorpus,3.83,23,StaticBest-cal,529,1.3420093573087613,1.6368250362575054,1.91211043857038,2.831575954332948,0.0,0.13325616759739028,730.5124656507774,1,0.0,0.0
closed_loop,nfcorpus,3.83,23,CostGreedy-cal,529,1.3599168577025484,1.6327458433806896,2.0637255162000647,2.8569351509213448,0.0,0.13325616759739028,720.5883549628579,1,0.0,0.0
closed_loop,nfcorpus,3.83,23,Static-BestQuality,529,25.9052959124651,25.67564696073532,30.43591203168034,33.91643814742566,1.0,0.12911122967629166,38.5659027945569,1,0.0,0.0
closed_loop,nfcorpus,3.83,23,Static-Fallback,529,1.5036683773449384,1.6447720117866993,2.83681470900774,3.1929678749293116,0.0,0.13325616759739028,651.5325011284093,1,0.0,0.0
closed_loop,nfcorpus,3.83,23,Oracle-perItem,529,0.5181573356883794,0.16948417760431767,1.9510408397763948,2.855072030797601,0.0,0.15228926601050038,1839.9482699871385,5,0.0,0.0
closed_loop,nfcorpus,9.52,13,CWC,520,2.2560320713987143,2.4004505248740315,3.6821945337578654,4.063408216461538,0.0,0.13425758223326276,436.50334428760897,1,0.4954382333940325,0.247311656578229
closed_loop,nfcorpus,9.52,13,StaticBest-cal,520,1.4804927385949458,1.6400795429944992,2.8237301390618086,3.0358517123386264,0.0,0.13425758223326276,662.0092069997595,1,0.0,0.0
closed_loop,nfcorpus,9.52,13,CostGreedy-cal,520,1.4184918836690485,1.6328904312103987,2.686015446670353,2.8702486748807123,0.0,0.13425758223326276,691.0715372802739,1,0.0,0.0
closed_loop,nfcorpus,9.52,13,Static-BestQuality,520,26.469384539478387,26.030326494947076,32.26770519977435,35.72853525169193,1.0,0.13187936045564339,37.74284913353171,1,0.0,0.0
