drift_d,budget_ms,seed,policy,n_eval,violation,mean_ms,p95_ms,throughput_qps,ndcg10
0.15,80.0,29,StaticBest-cal,1424,0.0007022471910112359,26.0440622987885,43.89171599522233,38.396467821631546,0.5846529878844707
0.15,80.0,29,CWC,1424,0.002106741573033708,26.415453607776318,47.92840903501958,37.85662797422547,0.5995496771606942
0.15,80.0,31,BM25-only,1480,0.0,14.709108143516287,38.599981646984816,67.985087215556,0.39379115271602805
0.15,80.0,31,Dense-only,1480,0.0,11.912289457773236,24.399252561852336,83.94691914974084,0.527931211128197
0.15,80.0,31,Fixed-fusion(RRF),1480,0.00945945945945946,28.221652570836547,60.425124863758676,35.43378607932306,0.5049021823339939
0.15,80.0,31,Fixed-rerank@50,1480,0.03310810810810811,41.715127331019254,73.9432122117877,23.972119084397537,0.5184863970752512
0.15,80.0,31,Fixed-rerank@100,1480,0.11689189189189189,56.289654358046285,90.36019361300764,17.765253871328056,0.5184863970752512
0.15,80.0,31,SOTA-SPLADE,1480,0.0,19.444118325057364,39.825449557974935,51.42943399553962,0.57595080648249
0.15,80.0,31,SOTA-Qwen3,1480,0.10135135135135136,44.03446260858579,115.30006672255693,22.709485724597467,0.6267231863787126
0.15,80.0,31,StaticBest-cal,1480,0.0,19.444118325057364,39.825449557974935,51.42943399553962,0.57595080648249
0.15,80.0,31,CWC,1480,0.0,24.788381697498064,40.90088428109884,40.34147981919013,0.5731285775011529
0.3,80.0,13,BM25-only,1557,0.0,16.192167840584606,39.00070395320652,61.75825311627302,0.40101214887789055
0.3,80.0,13,Dense-only,1557,0.0,12.992230049282428,25.57485625147819,76.96908045861079,0.53457528402363
0.3,80.0,13,Fixed-fusion(RRF),1557,0.009633911368015413,30.61742297364309,63.1849136203527,32.66114201906694,0.5074447365461789
0.3,80.0,13,Fixed-rerank@50,1557,0.04110468850353243,44.34324182050287,77.31234725922339,22.551350757075966,0.5269917546288507
0.3,80.0,13,Fixed-rerank@100,1557,0.14193962748876043,59.110178236687844,93.87679310506581,16.91756022111487,0.5269917546288507
0.3,80.0,13,SOTA-SPLADE,1557,0.0006422607578676942,20.687122561346186,40.10298121720552,48.33925051850838,0.5901082214807887
0.3,80.0,13,SOTA-Qwen3,1557,0.10854206807964033,47.398593459175466,117.4518471583723,21.09767246281902,0.6403948127943918
0.3,80.0,13,StaticBest-cal,1557,0.10854206807964033,47.398593459175466,117.4518471583723,21.09767246281902,0.6403948127943918
0.3,80.0,13,CWC,1557,0.0019267822736030828,25.65849175655333,47.067886607944914,38.97345212212616,0.6071864045465457
0.3,80.0,17,BM25-only,1549,0.0,16.166180398752896,39.279735647141926,61.85753068035432,0.3969569083870491
0.3,80.0,17,Dense-only,1549,0.0,13.131434395620714,25.368920341134068,76.15314289911058,0.5204771013308419
0.3,80.0,17,Fixed-fusion(RRF),1549,0.010974822466107165,30.415694713531447,61.364532854855064,32.87776292530699,0.4986361442007223
0.3,80.0,17,Fixed-rerank@50,1549,0.03873466752743705,44.52824100483196,77.07318174540995,22.457657824199377,0.5179951051100277
0.3,80.0,17,Fixed-rerank@100,1549,0.14460942543576502,59.35145598223674,93.3693761740327,16.84878632630831,0.5179951051100277
0.3,80.0,17,SOTA-SPLADE,1549,0.0006455777921239509,21.16952458591356,40.85775576531887,47.237716460832154,0.574820505188348
0.3,80.0,17,SOTA-Qwen3,1549,0.11620400258231117,48.4728370015759,119.66685447841878,20.6301108385195,0.6285701501094293
0.3,80.0,17,StaticBest-cal,1549,0.11620400258231117,48.4728370015759,119.66685447841878,20.6301108385195,0.6285701501094293
0.3,80.0,17,CWC,1549,0.0006455777921239509,24.780381091538366,43.891621465981004,40.354504489096215,0.5762755316937521
0.3,80.0,23,BM25-only,1585,0.0,15.826543537541426,39.17625732719898,63.184990306186904,0.41050553406102736
0.3,80.0,23,Dense-only,1585,0.0,12.967747689609649,25.15645120292902,77.11439364302605,0.5311833442660453
0.3,80.0,23,Fixed-fusion(RRF),1585,0.010094637223974764,29.9209298090397,61.332337372004986,33.421421272071576,0.5110522523871237
0.3,80.0,23,Fixed-rerank@50,1585,0.03533123028391167,43.93268870349177,76.86991252082586,22.76209422894984,0.5276770813599752
0.3,80.0,23,Fixed-rerank@100,1585,0.13564668769716087,58.71063192115738,92.86519765168428,17.032690115529704,0.5276770813599752
0.3,80.0,23,SOTA-SPLADE,1585,0.0006309148264984228,20.89878783023649,40.35226721316574,47.84966516350743,0.5875465073763871
0.3,80.0,23,SOTA-Qwen3,1585,0.11608832807570978,47.640796351402244,118.00901722162959,20.99041318755299,0.6368129297149656
0.3,80.0,23,StaticBest-cal,1585,0.11608832807570978,47.640796351402244,118.00901722162959,20.99041318755299,0.6368129297149656
0.3,80.0,23,CWC,1585,0.0006309148264984228,25.794268460007313,43.04465510994195,38.76830240603445,0.5896008320135762
0.3,80.0,29,BM25-only,1584,0.0,16.0492044533109,38.979304349049926,62.308384375631974,0.41312170165680906
0.3,80.0,29,Dense-only,1584,0.0,12.941250789527208,25.145495031028982,77.27228351136326,0.5400572026428831
0.3,80.0,29,Fixed-fusion(RRF),1584,0.006944444444444444,30.181028114120014,60.536092392802225,33.13339745149887,0.5224608524067449
0.3,80.0,29,Fixed-rerank@50,1584,0.034722222222222224,44.15193251556538,76.35643394061923,22.649065239612302,0.5384847912832027
0.3,80.0,29,Fixed-rerank@100,1584,0.14015151515151514,58.965455242838104,92.3163216555118,16.959082158896063,0.5384847912832027
0.3,80.0,29,SOTA-SPLADE,1584,0.0006313131313131314,20.897212924231127,39.839488780125976,47.85327132502255,0.595876019300565
0.3,80.0,29,SOTA-Qwen3,1584,0.10795454545454546,47.766919283553804,115.56943370960651,20.93499047036724,0.6409832478797257
0.3,80.0,29,StaticBest-cal,1584,0.10795454545454546,47.766919283553804,115.56943370960651,20.93499047036724,0.6409832478797257
0.3,80.0,29,CWC,1584,0.001893939393939394,26.140612289813735,47.77223941981792,38.25465099720223,0.6081470515975594
0.3,80.0,31,BM25-only,1608,0.0,15.879266754497046,39.28952552378177,62.975200017771456,0.39791069161293535
0.3,80.0,31,Dense-only,1608,0.0,12.807385340930699,24.844387406483293,78.07994944948936,0.5299140309339917
0.3,80.0,31,Fixed-fusion(RRF),1608,0.009328358208955223,29.915708189362668,61.19960234500462,33.42725479437511,0.5085479192598303
0.3,80.0,31,Fixed-rerank@50,1608,0.03544776119402985,43.86116702080088,77.00962076330184,22.799210963213916,0.5226238681483805
0.3,80.0,31,Fixed-rerank@100,1608,0.13432835820895522,58.65183866259192,93.04298923110962,17.049763874458023,0.5226238681483805
0.3,80.0,31,SOTA-SPLADE,1608,0.0006218905472636816,20.86147144054577,40.027392888441675,47.93525724443521,0.5815683678711232
0.3,80.0,31,SOTA-Qwen3,1608,0.11069651741293532,47.389698858762074,116.5948313195258,21.101632297355398,0.633563978940921
0.3,80.0,31,StaticBest-cal,1608,0.11069651741293532,47.389698858762074,116.5948313195258,21.101632297355398,0.633563978940921
0.3,80.0,31,CWC,1608,0.0006218905472636816,26.711923215423358,44.91722811125216,37.43646580350321,0.5805549239112083
0.45,80.0,13,BM25-only,1678,0.0,17.099163721729607,39.60359687916933,58.48239225461071,0.40466572071245327
0.45,80.0,13,Dense-only,1678,0.0,13.838683268503775,26.063181320205327,72.26121015978127,0.5349411829188581
0.45,80.0,13,Fixed-fusion(RRF),1678,0.011918951132300357,32.08028958150107,64.24860316328704,31.171788442229172,0.5102818536408252
0.45,80.0,13,Fixed-rerank@50,1678,0.04290822407628129,46.18024269941097,78.12022210843861,21.65428203807935,0.5288878368112341
0.45,80.0,13,Fixed-rerank@100,1678,0.15613825983313467,61.166798122533734,94.27484815955161,16.348738706196915,0.5288878368112341
0.45,80.0,13,SOTA-SPLADE,1678,0.0005959475566150178,22.101359402747544,41.75310838036239,45.24608562655582,0.5921431000571821
0.45,80.0,13,SOTA-Qwen3,1678,0.12455303933253874,50.76061252702174,120.90822537429631,19.7003138893894,0.6427298410372677
0.45,80.0,13,StaticBest-cal,1678,0.12455303933253874,50.76061252702174,120.90822537429631,19.7003138893894,0.6427298410372677
0.45,80.0,13,CWC,1678,0.0017878426698450535,25.34548502781199,47.5680247798562,39.45475886149682,0.6062694946989353
0.45,80.0,17,BM25-only,1662,0.0,17.22027703130082,40.02518779598176,58.07107505775474,0.40155259905064716
0.45,80.0,17,Dense-only,1662,0.0,13.929450653031665,25.93286372721191,71.79034011526906,0.5258769296177512
0.45,80.0,17,Fixed-fusion(RRF),1662,0.012033694344163659,32.09867227907583,62.70151226781305,31.153936564904907,0.5044872777686104
0.45,80.0,17,Fixed-rerank@50,1662,0.0421179302045728,46.438030933429964,78.10418954579528,21.534074117688668,0.5246090616760786
0.45,80.0,17,Fixed-rerank@100,1662,0.1582430806257521,61.47247136664295,94.13848715029657,16.267444235902868,0.5246090616760786
0.45,80.0,17,SOTA-SPLADE,1662,0.0006016847172081829,22.367643160189623,41.76853480748832,44.707437115226334,0.5835523629562089
0.45,80.0,17,SOTA-Qwen3,1662,0.1269554753309266,51.148920245838454,120.7696788012981,19.55075483888365,0.6374718611673008
0.45,80.0,17,StaticBest-cal,1662,0.1269554753309266,51.148920245838454,120.7696788012981,19.55075483888365,0.6374718611673008
0.45,80.0,17,CWC,1662,0.044524669073405534,30.615450304519797,72.09701212123034,32.6632464998357,0.6031831837843581
0.45,80.0,23,BM25-only,1707,0.0,16.891414095392843,39.670467656105735,59.20167455208806,0.4118763175363939
0.45,80.0,23,Dense-only,1707,0.0,13.754878752861078,25.634414236992587,72.70147690629373,0.5379667867713639
0.45,80.0,23,Fixed-fusion(RRF),1707,0.011130638547158758,31.545979890221645,62.51661693677305,31.699760269928134,0.5143906624346224
0.45,80.0,23,Fixed-rerank@50,1707,0.04159343878148799,45.877751547726675,78.04052670678492,21.79705775161407,0.5336226496109718
0.45,80.0,23,Fixed-rerank@100,1707,0.15231400117164617,60.872795484457775,94.11843020483852,16.42769963234764,0.5336226496109718
0.45,80.0,23,SOTA-SPLADE,1707,0.0005858230814294083,22.076653650354576,41.05328368023037,45.296720048146376,0.5946249597330893
0.45,80.0,23,SOTA-Qwen3,1707,0.1259519625073228,50.475515613379315,120.53187470883125,19.811585634103647,0.646157105181259
0.45,80.0,23,StaticBest-cal,1707,0.1259519625073228,50.475515613379315,120.53187470883125,19.811585634103647,0.646157105181259
0.45,80.0,23,CWC,1707,0.0011716461628588166,26.390197880975883,46.949126690030056,37.89285720820146,0.6123085680606843
0.45,80.0,29,BM25-only,1715,0.0,16.91394785125862,39.72349213436246,59.122802600197616,0.4130342076537107
