budget_ms,seed,n_cells,delta,n_items,n_cal_mean,n_cal_min,gamma_mean,R_cert,R_floor,R_statistical,Lhat_mean,realized_violation,ndcg10,valid,fraction
80.0,31,2,0.05,2518,235.0,125,2.3947082354828737,0.14219804400324687,0.010193539472041607,0.13200450453120524,0.002898550724637681,0.0031665611146295125,0.5414876408811217,True,0.35
80.0,13,3,0.1,2518,162.0,74,2.3822018077707185,0.1446126569723919,0.0,0.1446126569723919,0.0,0.0035671819262782403,0.47116098856157956,True,0.35
80.0,17,3,0.1,2518,166.0,74,2.775130608904826,0.14651615004123747,0.0,0.14651615004123747,0.0,0.009730538922155689,0.6201953653696729,True,0.35
80.0,23,3,0.1,2518,165.0,70,2.984337072997454,0.15870948975501298,0.0,0.15870948975501298,0.0,0.002617801047120419,0.5562179345731364,True,0.35
80.0,29,3,0.1,2518,158.33333333333334,60,2.2249382166417413,0.15186396217260328,0.0,0.15186396217260328,0.0,0.0022026431718061676,0.43123538921211496,True,0.35
80.0,31,3,0.1,2518,156.66666666666666,75,2.4300275710030057,0.17832529969723754,0.010622757019210472,0.1677025426780271,0.008888888888888889,0.0036845983787767134,0.5718952038412992,True,0.35
80.0,13,3,0.05,2518,162.0,74,2.3822018077707185,0.16909468429822463,0.0,0.16909468429822463,0.0,0.0035671819262782403,0.47116098856157956,True,0.35
80.0,17,3,0.05,2518,166.0,74,2.775130608904826,0.1713204269564329,0.0,0.1713204269564329,0.0,0.009730538922155689,0.6201953653696729,True,0.35
80.0,23,3,0.05,2518,165.0,70,2.984337072997454,0.18557802357769893,0.0,0.18557802357769893,0.0,0.002617801047120419,0.5562179345731364,True,0.35
80.0,29,3,0.05,2518,158.33333333333334,60,2.2249382166417413,0.17757359056584066,0.0,0.17757359056584066,0.0,0.0022026431718061676,0.43123538921211496,True,0.35
80.0,31,3,0.05,2518,156.66666666666666,75,2.4300275710030057,0.20483856319769445,0.010622757019210472,0.19421580617848397,0.008888888888888889,0.0036845983787767134,0.5718952038412992,True,0.35
80.0,13,4,0.1,2518,121.5,16,1.8680820030333312,0.1570568187433724,0.0,0.1570568187433724,0.0,0.0035671819262782403,0.4713173746525332,True,0.35
80.0,17,4,0.1,2518,124.5,9,2.936786798068522,0.16674325366578852,0.0,0.16674325366578852,0.0,0.009730538922155689,0.6201953653696729,True,0.35
80.0,23,4,0.1,2518,123.75,31,2.8104909347515354,0.2074834301680427,0.0,0.2074834301680427,0.0,0.002617801047120419,0.5557690819315174,True,0.35
80.0,29,4,0.1,2518,118.75,16,1.964702680003407,0.16703036550786343,0.0,0.16703036550786343,0.0,0.0022026431718061676,0.4311934682471382,True,0.35
80.0,31,4,0.1,2518,117.5,8,2.661806292038526,0.22880153725567726,0.010622757019210472,0.21817878023646675,0.006666666666666667,0.003681885125184094,0.5714737238551079,True,0.35
80.0,13,4,0.05,2518,121.5,16,1.8680820030333312,0.17842352756035357,0.0,0.17842352756035357,0.0,0.0035671819262782403,0.4713173746525332,True,0.35
80.0,17,4,0.05,2518,124.5,9,2.936786798068522,0.19021053841367244,0.0,0.19021053841367244,0.0,0.009730538922155689,0.6201953653696729,True,0.35
80.0,23,4,0.05,2518,123.75,31,2.8104909347515354,0.2403030742788066,0.0,0.2403030742788066,0.0,0.002617801047120419,0.5557690819315174,True,0.35
80.0,29,4,0.05,2518,118.75,16,1.964702680003407,0.19002124579896004,0.0,0.19002124579896004,0.0,0.0022026431718061676,0.4311934682471382,True,0.35
80.0,31,4,0.05,2518,117.5,8,2.661806292038526,0.2574949944038847,0.010622757019210472,0.24687223738467418,0.006666666666666667,0.003681885125184094,0.5714737238551079,True,0.35
80.0,13,2,0.1,3598,342.5,177,2.455231373256501,0.07981772531898082,0.003928943049374012,0.0758887822696068,0.000984251968503937,0.0017953321364452424,0.41389006357659464,True,0.5
80.0,17,2,0.1,3598,342.5,184,2.406784172479976,0.0926557434302672,0.011254602735913008,0.08140114069435417,0.0029940119760479044,0.006101694915254237,0.4437791656587849,True,0.5
80.0,23,2,0.1,3598,339.5,172,2.4503000968188657,0.06544583094929185,0.0,0.06544583094929185,0.0,0.0022311468094600626,0.5454080919944276,True,0.5
80.0,29,2,0.1,3598,341.0,161,2.313120778081359,0.06518279631665226,0.0,0.06518279631665226,0.0,0.0,0.42943963672178237,True,0.5
80.0,31,2,0.1,3598,337.5,173,2.30745440697979,0.06374465915960431,0.0,0.06374465915960431,0.0,0.003304692663582287,0.33859137455534355,True,0.5
80.0,13,2,0.05,3598,342.5,177,2.455231373256501,0.09303160642929113,0.003928943049374012,0.08910266337991712,0.000984251968503937,0.0017953321364452424,0.41389006357659464,True,0.5
80.0,17,2,0.05,3598,342.5,184,2.406784172479976,0.10622510856395262,0.011254602735913008,0.0949705058280396,0.0029940119760479044,0.006101694915254237,0.4437791656587849,True,0.5
80.0,23,2,0.05,3598,339.5,172,2.4503000968188657,0.07774322200426759,0.0,0.07774322200426759,0.0,0.0022311468094600626,0.5454080919944276,True,0.5
80.0,29,2,0.05,3598,341.0,161,2.313120778081359,0.07743076268419333,0.0,0.07743076268419333,0.0,0.0,0.42943963672178237,True,0.5
80.0,31,2,0.05,3598,337.5,173,2.30745440697979,0.0757223969311541,0.0,0.0757223969311541,0.0,0.003304692663582287,0.33859137455534355,True,0.5
80.0,13,3,0.1,3598,228.33333333333334,96,2.4321062186241527,0.11798022574155648,0.004198459006582884,0.1137817667349736,0.003472222222222222,0.0020502306509482316,0.42041691794637276,True,0.5
80.0,17,3,0.1,3598,228.33333333333334,110,3.038528745941291,0.15436271668263213,0.014979017729966529,0.13938369895266559,0.009934790947449175,0.005089058524173028,0.4830287969664065,True,0.5
80.0,23,3,0.1,3598,226.33333333333334,108,3.833883716736009,0.1253841071555774,0.0,0.1253841071555774,0.0,0.003036437246963563,0.5705787050246244,True,0.5
80.0,29,3,0.1,3598,227.33333333333334,106,5.744064347022231,0.21398667153957404,0.013287839399727644,0.20069883213984638,0.0028957965702909373,0.006649616368286445,0.6011814064324303,True,0.5
80.0,31,3,0.1,3598,225.0,116,2.3307145833753284,0.15109654035705955,0.019665075686178892,0.13143146467088065,0.010716700473292767,0.012364760432766615,0.5538853718882427,True,0.5
80.0,13,3,0.05,3598,228.33333333333334,96,2.4321062186241527,0.13618606088750487,0.004198459006582884,0.131987601880922,0.003472222222222222,0.0020502306509482316,0.42041691794637276,True,0.5
80.0,17,3,0.05,3598,228.33333333333334,110,3.038528745941291,0.17535239025675908,0.014979017729966529,0.16037337252679257,0.009934790947449175,0.005089058524173028,0.4830287969664065,True,0.5
80.0,23,3,0.05,3598,226.33333333333334,108,3.833883716736009,0.14661086006831875,0.0,0.14661086006831875,0.0,0.003036437246963563,0.5705787050246244,True,0.5
80.0,29,3,0.05,3598,227.33333333333334,106,5.744064347022231,0.24461931448379043,0.013287839399727644,0.2313314750840628,0.0028957965702909373,0.006649616368286445,0.6011814064324303,True,0.5
80.0,31,3,0.05,3598,225.0,116,2.3307145833753284,0.17047096539238576,0.019665075686178892,0.1508058897062069,0.010716700473292767,0.012364760432766615,0.5538853718882427,True,0.5
80.0,13,4,0.1,3598,171.25,24,2.4293320301148746,0.1431027889450345,0.004198459006582884,0.13890432993845164,0.0026041666666666665,0.0020491803278688526,0.41871767432760415,True,0.5
80.0,17,4,0.1,3598,171.25,16,2.6581100149527566,0.14853247009561493,0.012350222116189441,0.1361822479794255,0.007477812425041976,0.005089058524173028,0.48308926225082865,True,0.5
80.0,23,4,0.1,3598,169.75,10,4.016130685793607,0.16475395208502214,0.0,0.16475395208502214,0.0,0.003036437246963563,0.5706846663775458,True,0.5
80.0,29,4,0.1,3598,170.5,14,7.193669604450051,0.2855630106221615,0.0160098976206709,0.2695531130014906,0.0021926744385661005,0.006649616368286445,0.5997962524915252,True,0.5
80.0,31,4,0.1,3598,168.75,16,1.8812999838907807,0.1746445101795033,0.019665075686178892,0.1549794344933244,0.008037525354969575,0.012364760432766615,0.5539755628240396,True,0.5
80.0,13,4,0.05,3598,171.25,24,2.4293320301148746,0.16071870242179218,0.004198459006582884,0.1565202434152093,0.0026041666666666665,0.0020491803278688526,0.41871767432760415,True,0.5
80.0,17,4,0.05,3598,171.25,16,2.6581100149527566,0.1645779663063049,0.012350222116189441,0.15222774419011545,0.007477812425041976,0.005089058524173028,0.48308926225082865,True,0.5
80.0,23,4,0.05,3598,169.75,10,4.016130685793607,0.18693252404542654,0.0,0.18693252404542654,0.0,0.003036437246963563,0.5706846663775458,True,0.5
80.0,29,4,0.05,3598,170.5,14,7.193669604450051,0.32112847191896565,0.0160098976206709,0.3051185742982948,0.0021926744385661005,0.006649616368286445,0.5997962524915252,True,0.5
80.0,31,4,0.05,3598,168.75,16,1.8812999838907807,0.19216537817745521,0.019665075686178892,0.17250030249127632,0.008037525354969575,0.012364760432766615,0.5539755628240396,True,0.5
80.0,13,2,0.1,5396,523.5,288,2.3091054062501346,0.0535298760234547,0.004791884523364214,0.04873799150009049,0.0013175230566534915,0.004984141368373357,0.35152516106930726,True,0.75
80.0,17,2,0.1,5396,522.0,261,2.44014321049088,0.04375074289117239,0.0,0.04375074289117239,0.0,0.0012091898428053204,0.415730273775539,True,0.75
80.0,23,2,0.1,5396,518.5,259,2.3914320188276736,0.051794984873362294,0.0022701469271645303,0.04952483794619776,0.0006426735218508997,0.004526935264825713,0.45307540468222474,True,0.75
80.0,29,2,0.1,5396,525.0,267,2.462925788727387,0.057165266940345086,0.0044853999027858575,0.05267986703755924,0.001277139208173691,0.003033980582524272,0.5500431377052313,True,0.75
80.0,31,2,0.1,5396,515.0,284,2.3800862645748957,0.051387091747479796,0.002519075012193413,0.04886801673528639,0.0017605633802816902,0.004539264639128461,0.3411860707883785,True,0.75
80.0,13,2,0.05,5396,523.5,288,2.3091054062501346,0.06178655136785924,0.004791884523364214,0.05699466684449503,0.0013175230566534915,0.004984141368373357,0.35152516106930726,True,0.75
80.0,17,2,0.05,5396,522.0,261,2.44014321049088,0.051971587312802686,0.0,0.051971587312802686,0.0,0.0012091898428053204,0.415730273775539,True,0.75
80.0,23,2,0.05,5396,518.5,259,2.3914320188276736,0.06049655145504215,0.0022701469271645303,0.058226404527877626,0.0006426735218508997,0.004526935264825713,0.45307540468222474,True,0.75
80.0,29,2,0.05,5396,525.0,267,2.462925788727387,0.06622025598732063,0.0044853999027858575,0.06173485608453477,0.001277139208173691,0.003033980582524272,0.5500431377052313,True,0.75
80.0,31,2,0.05,5396,515.0,284,2.3800862645748957,0.05989898369406644,0.002519075012193413,0.057379908681873024,0.0017605633802816902,0.004539264639128461,0.3411860707883785,True,0.75
80.0,13,3,0.1,5396,349.0,176,2.7503895204829782,0.08428930194547733,0.006654025108749517,0.07763527683672782,0.005681818181818181,0.010692177827799663,0.39809198374828053,True,0.75
80.0,17,3,0.1,5396,348.0,174,3.2406414728715958,0.07596518958631807,0.0,0.07596518958631807,0.0,0.0013831258644536654,0.4183656099430592,True,0.75
